cohort,replay_id,view,path
development,libero_10-task06-state24-H2,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state24-H2.wrist.mp4
development,libero_10-task06-state29-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state29-ARM4_GRIP32.agent.mp4
development,libero_10-task06-state29-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state29-ARM4_GRIP32.wrist.mp4
development,libero_10-task06-state29-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state29-H4.agent.mp4
development,libero_10-task06-state29-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state29-H4.wrist.mp4
development,libero_10-task06-state34-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state34-ARM4_GRIP32.agent.mp4
development,libero_10-task06-state34-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state34-ARM4_GRIP32.wrist.mp4
development,libero_10-task06-state34-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state34-H4.agent.mp4
development,libero_10-task06-state34-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state34-H4.wrist.mp4
development,libero_10-task07-state20-ARM2_GRIP16,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state20-ARM2_GRIP16.agent.mp4
development,libero_10-task07-state20-ARM2_GRIP16,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state20-ARM2_GRIP16.wrist.mp4
development,libero_10-task07-state20-H2,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state20-H2.agent.mp4
development,libero_10-task07-state20-H2,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state20-H2.wrist.mp4
development,libero_10-task07-state22-ARM2_GRIP16,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-ARM2_GRIP16.agent.mp4
development,libero_10-task07-state22-ARM2_GRIP16,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-ARM2_GRIP16.wrist.mp4
development,libero_10-task07-state22-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-ARM4_GRIP32.agent.mp4
development,libero_10-task07-state22-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-ARM4_GRIP32.wrist.mp4
development,libero_10-task07-state22-H2,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-H2.agent.mp4
development,libero_10-task07-state22-H2,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-H2.wrist.mp4
development,libero_10-task07-state22-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-H4.agent.mp4
development,libero_10-task07-state22-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-H4.wrist.mp4
development,libero_10-task07-state24-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state24-ARM4_GRIP32.agent.mp4
development,libero_10-task07-state24-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state24-ARM4_GRIP32.wrist.mp4
development,libero_10-task07-state24-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state24-H4.agent.mp4
development,libero_10-task07-state24-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state24-H4.wrist.mp4
development,libero_10-task07-state29-ARM2_GRIP16,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-ARM2_GRIP16.agent.mp4
development,libero_10-task07-state29-ARM2_GRIP16,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-ARM2_GRIP16.wrist.mp4
development,libero_10-task07-state29-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-ARM4_GRIP32.agent.mp4
development,libero_10-task07-state29-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-ARM4_GRIP32.wrist.mp4
development,libero_10-task07-state29-H2,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-H2.agent.mp4
development,libero_10-task07-state29-H2,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-H2.wrist.mp4
development,libero_10-task07-state29-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-H4.agent.mp4
development,libero_10-task07-state29-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-H4.wrist.mp4
development,libero_10-task07-state30-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state30-ARM4_GRIP32.agent.mp4
development,libero_10-task07-state30-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state30-ARM4_GRIP32.wrist.mp4
development,libero_10-task07-state30-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state30-H4.agent.mp4
development,libero_10-task07-state30-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state30-H4.wrist.mp4
development,libero_10-task08-state26-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state26-ARM4_GRIP32.agent.mp4
development,libero_10-task08-state26-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state26-ARM4_GRIP32.wrist.mp4
development,libero_10-task08-state26-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state26-H4.agent.mp4
development,libero_10-task08-state26-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state26-H4.wrist.mp4
development,libero_10-task08-state27-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state27-ARM4_GRIP32.agent.mp4
development,libero_10-task08-state27-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state27-ARM4_GRIP32.wrist.mp4
development,libero_10-task08-state27-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state27-H4.agent.mp4
development,libero_10-task08-state27-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state27-H4.wrist.mp4
development,libero_10-task08-state29-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state29-ARM4_GRIP32.agent.mp4
development,libero_10-task08-state29-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state29-ARM4_GRIP32.wrist.mp4
development,libero_10-task08-state29-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state29-H4.agent.mp4
development,libero_10-task08-state29-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state29-H4.wrist.mp4
development,libero_10-task08-state31-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state31-ARM4_GRIP32.agent.mp4
development,libero_10-task08-state31-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state31-ARM4_GRIP32.wrist.mp4
development,libero_10-task08-state31-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state31-H4.agent.mp4
development,libero_10-task08-state31-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state31-H4.wrist.mp4
development,libero_10-task08-state32-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state32-ARM4_GRIP32.agent.mp4
development,libero_10-task08-state32-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state32-ARM4_GRIP32.wrist.mp4
development,libero_10-task08-state32-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state32-H4.agent.mp4
development,libero_10-task08-state32-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state32-H4.wrist.mp4
development,libero_10-task09-state30-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state30-ARM4_GRIP32.agent.mp4
development,libero_10-task09-state30-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state30-ARM4_GRIP32.wrist.mp4
development,libero_10-task09-state30-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state30-H4.agent.mp4
development,libero_10-task09-state30-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state30-H4.wrist.mp4
development,libero_10-task09-state31-ARM2_GRIP16,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state31-ARM2_GRIP16.agent.mp4
development,libero_10-task09-state31-ARM2_GRIP16,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state31-ARM2_GRIP16.wrist.mp4
development,libero_10-task09-state31-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state31-ARM4_GRIP32.agent.mp4
development,libero_10-task09-state31-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state31-ARM4_GRIP32.wrist.mp4
development,libero_10-task09-state31-H2,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state31-H2.agent.mp4
development,libero_10-task09-state31-H2,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state31-H2.wrist.mp4
development,libero_10-task09-state31-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state31-H4.agent.mp4
development,libero_10-task09-state31-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state31-H4.wrist.mp4
development,libero_10-task09-state36-ARM2_GRIP16,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state36-ARM2_GRIP16.agent.mp4
